,ID,Name,Address,IsNetObject,TypeObject,is_actual
9542,367277,Хинкальная,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокольники, Русаковская улица, дом 29",,ресторан,True
3886,367125,Чайхана «Айва»,"город Москва, улица Покрышкина, дом 7, корпус 1",,ресторан,True
6203,367089,Фест,"город Москва, улица Новый Арбат, дом 15",нет,ресторан,True
6673,367019,СЫРОВАРНЯ МИНИ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Комсомольский проспект, дом 28",,ресторан,True
2188,365828,Suluguni Грузинский ресторан,"город Москва, Шелепихинская набережная, дом 34, корпус 2",нет,ресторан,True
1284,365273,Истерика,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Шаболовка, дом 2",нет,ресторан,True
6612,364863,ВАРЕНИЧНАЯ №1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Рождественка, дом 5/7, строение 2",,ресторан,True
2793,363677,Fish Культура,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Покровка, дом 21-23/25, строение 1",нет,ресторан,True
2161,362790,Вах Вах,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Преображенское, Открытое шоссе, дом 4, строение 1",нет,ресторан,True
3393,362726,Pazza Pizza,"город Москва, Новодмитровская улица, дом 2, корпус 6",нет,ресторан,True
5391,362551,СОМА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Неглинная улица, дом 29, строение 1",,ресторан,True
737,359780,Ебидоеби,"Ходынский бульвар, дом 2, помещение 1/1",нет,ресторан,True
7149,358546,Romantika on Pluto,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижняя Сыромятническая улица, дом 11, строение 52",нет,ресторан,True
3060,358349,Сыроварня,"Москва, ул. Авиаконструктора Миля, вл. 5/1",нет,ресторан,True
1255,358079,Чайхана Ташкент,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Мантулинская улица, дом 10",нет,ресторан,True
7259,357774,Алло Пицца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Малая Тульская улица, дом 22",да,ресторан,True
3236,355758,Сыроварня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",нет,ресторан,True
3059,355285,ДИРХАМ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, проспект Вернадского, дом 105, корпус 1",,ресторан,True
6854,351788,Ресторан Перчини,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, улица Каховка, дом 29А",нет,ресторан,True
5,351220,Каспийка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Мясницкая улица, дом 24/7, строение 2",,ресторан,True
844,350555,ПУТЬ БАРАШКА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, площадь Киевского Вокзала, дом 2",нет,ресторан,True
1124,347469,Ресторан МЭРИ караоки Грузинская кухня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, Волгоградский проспект, дом 108",нет,ресторан,True
8298,347398,Carte blanche by double,"город Москва, Пречистенская набережная, дом 5",,ресторан,True
187,345950,Wаурма&Я-Ташкент,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марфино, улица Академика Королёва, дом 28, корпус 1",нет,ресторан,True
2867,345941,Good Sushi,"город Москва, Новодмитровская улица, дом 2, корпус 4",нет,ресторан,True
9657,344319,Daar House,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Садовническая улица, дом 76/71, строение 1",нет,ресторан,True
2768,343882,Кафе Фортуна,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Пролетарский проспект, дом 20, корпус 2",нет,ресторан,True
8539,343431,РЕСТОРАН КИТАЙСКОЙ КУХНИ (Сиань),"город Москва, проспект Вернадского, дом 86В",нет,ресторан,True
1974,343301,Траттория Дон Медальон,"Российская Федерация, город Москва, внутригородская территория поселение Московский, улица Татьянин Парк, дом 14, корпус 4",нет,ресторан,True
669,343223,Хачапури и вино,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкая улица, дом 3/4, строение 1",,ресторан,True
5607,342528,"Магадан, Колбасный цех","Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",нет,ресторан,True
1277,342402,Ресторан русской кухни «Теремок»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ивановское, Саянская улица, дом 9",нет,ресторан,True
520,342343,ANTIKA ITALIA,"город Москва, Верейская улица, дом 29, строение 134, помещение 3Н/4",нет,ресторан,True
2311,341191,Руки Вверх,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Нижегородская улица, дом 2, корпус 1",,ресторан,True
7809,340290,Mouflon,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Староваганьковский переулок, дом 19, строение 7",,ресторан,True
7634,339844,Кристалл Холл,"город Москва, Ореховый бульвар, владение 31А",,ресторан,True
662,339159,3 4 5,"Большая Никитская улица, дом 22/2, квартира 37",нет,ресторан,True
9301,338943,China Today,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Фили-Давыдково, Кутузовский проспект, дом 71",,ресторан,True
4208,338156,Мята Lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатино-Садовники, улица Академика Миллионщикова, дом 7, корпус 1",да,ресторан,True
3016,337818,Ресторан «Брускетта»,"город Москва, улица Архитектора Щусева, дом 2, корпус 1",нет,ресторан,True
4781,337584,Ресторан Прованс,"город Москва, Варшавское шоссе, дом 71, корпус 3",нет,ресторан,True
4996,337432,Огоньки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, площадь Киевского Вокзала, дом 2",нет,ресторан,True
9875,332030,Бакинские вечера,"город Москва, улица Адмирала Лазарева, дом 24",нет,ресторан,True
4505,331704,Ресторан ЧИ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Нижегородская улица, дом 32, строение 5",нет,ресторан,True
9149,331685,Pizza Hut,"город Москва, Большая Семёновская улица, дом 17А",,ресторан,True
2615,331609,ГЕНАЦВАЛЕ VIP,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Остоженка, дом 14/2",нет,ресторан,True
4325,331257,KRouge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Малая Якиманка, дом 24",,ресторан,True
5336,330879,RAKE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Валовая улица, дом 26",,ресторан,True
7440,330418,Чайхона,"город Москва, Пролетарский проспект, дом 24Б",нет,ресторан,True
6276,330127,Monster Hills,"город Москва, проспект Андропова, дом 1А",нет,ресторан,True
2712,329574,РУКИ ВВЕРХ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Митино, Митинская улица, дом 40",,ресторан,True
1502,329476,Базилик,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатинский Затон, Коломенская улица, дом 7, строение 2",нет,ресторан,True
5729,329375,Чайхона Манас,"город Москва, шоссе Энтузиастов, дом 30",,ресторан,True
6442,329233,Organika Luxury Bar,"город Москва, Кутузовский проспект, дом 48",нет,ресторан,True
5868,328999,Высота 5642,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Большая Якиманка, дом 26",нет,ресторан,True
7026,328956,Мтабари грузинский ресторан,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, улица Красина, дом 27, строение 1",,ресторан,True
1908,328512,Черетто Море,"город Москва, улица Удальцова, дом 1А",,ресторан,True
160,328450,Верба,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатинский Затон, проспект Андропова, дом 37",нет,ресторан,True
5358,328397,Джон Джоли,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Измайлово, Сиреневый бульвар, дом 31",,ресторан,True
8849,327760,Кофемания,"город Москва, Большая Никитская улица, дом 13",,ресторан,True
5198,327528,Mina,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Никитская улица, дом 16/5",нет,ресторан,True
4261,326900,Рыба мечты,"город Москва, Смоленская площадь, дом 5",нет,ресторан,True
4248,325372,Сыроварня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 16А, строение 4",,ресторан,True
8625,325291,Ресторан отеля «Gregory Urban»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Бауманская улица, дом 58/3, строение 5",нет,ресторан,True
4944,318814,Кафе вьетнамской кухни,"город Москва, Дербеневская набережная, дом 11",нет,ресторан,True
2439,318549,Кочевники,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, улица Сретенка, дом 5, строение 1",,ресторан,True
661,318366,AVA,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Бронная улица, дом 20, строение 1",,ресторан,True
5424,314272,Марсала ресторан,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Новорязанская улица, дом 38",нет,ресторан,True
3911,312730,5165 ДОЛИНА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Котловка, Большая Черёмушкинская улица, дом 1",нет,ресторан,True
1741,311441,Хлеб насущный,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, площадь Киевского Вокзала, дом 2",,ресторан,True
832,311281,Torro Grill,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",нет,ресторан,True
4284,311249,Bardot,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Остоженка, дом 5",нет,ресторан,True
1147,310442,Чайхана Бильярдная,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, улица Миклухо-Маклая, дом 42Б",нет,ресторан,True
2417,310319,Ресторан Osterio Mario,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкая улица, дом 25, строение 1",,ресторан,True
6107,310256,Tsunami,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Садовая улица, дом 14, строение 6",нет,ресторан,True
9973,310185,CHINESE RESTAURANT,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, Ломоносовский проспект, дом 29, корпус 1",,ресторан,True
1263,309265,Чайхана,"город Москва, 1-я Квесисская улица, дом 18",нет,ресторан,True
6402,307108,Smoke Family,"Ходынский бульвар, дом 2, помещение 1/1",нет,ресторан,True
5330,307091,KANO,"город Москва, Ярцевская улица, дом 31",нет,ресторан,True
4674,306381,КОНОБА БОТИК ПЕТРА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, Садовая-Спасская улица, дом 24",,ресторан,True
2667,305997,SHAGAL,"город Москва, улица Земляной Вал, дом 70",нет,ресторан,True
9386,305608,Il Patio - Планета суши,"город Москва, проспект Андропова, дом 1А",да,ресторан,True
923,304924,Чайхана Сезам,"город Москва, 2-я Хуторская улица, дом 31А, строение 6",,ресторан,True
1610,304413,Кафе «ОАЗИС»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Царицыно, Каспийская улица, дом 20, корпус 1",нет,ресторан,True
7989,304365,TOUCH MOSCOW,"город Москва, Садовническая набережная, дом 7",нет,ресторан,True
539,303869,Кальянная «Мы»,"город Москва, Шелепихинская набережная, дом 34, корпус 1",,ресторан,True
3319,301022,Честная рыба,"город Москва, Боровское шоссе, дом 2, корпус 5",нет,ресторан,True
6042,300286,Salude,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Покровка, дом 6",нет,ресторан,True
9009,300164,Guilty Pleasure,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Оружейный переулок, дом 15А",,ресторан,True
5663,299039,Чайхана «Боорсок»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Автозаводская улица, дом 17, корпус 1",,ресторан,True
8023,297753,Brasserie Lambic,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Пресненская набережная, дом 10",нет,ресторан,True
9990,297729,Додо Пицца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Цветной бульвар, дом 2, квартира 92/93",да,ресторан,True
5353,297465,TKACHI,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Рочдельская улица, дом 20",нет,ресторан,True
6664,297254,Армянский дом,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Шаболовка, дом 2, строение 1",нет,ресторан,True
4925,297247,Моремания,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Каширское шоссе, дом 80",,ресторан,True
3654,296960,Niqa,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Тверской бульвар, дом 14, строение 5",нет,ресторан,True
8089,296593,Ресторан Марракеш Сити,"Российская Федерация, город Москва, внутригородская территория поселение Первомайское, деревня Фоминское, Лесная улица, земельный участок 1",,ресторан,True
8970,295379,Белка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Грузинский Вал, дом 11, строение 3",нет,ресторан,True
5691,293540,Ресторан Грей,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Озерковская набережная, дом 26",нет,ресторан,True
6312,292511,ТУРИСТ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ростокино, Сельскохозяйственная улица, дом 17, корпус 3",нет,ресторан,True
2443,292096,Ресторан Globus,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Медведково, Широкая улица, дом 2А",,ресторан,True
1388,290828,Грузинская кухня Хинкальная,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, улица Сергия Радонежского, дом 2",нет,ресторан,True
3118,289609,Ресторан «Рябина»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, улица Мастеркова, дом 3",нет,ресторан,True
3710,289565,TGI Fridays,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Земляной Вал, дом 33",да,ресторан,True
6388,289170,Ресторан Султан,"город Москва, поселение Сосенское, Калужское шоссе, 22-й километр, дом 10",,ресторан,True
6229,289138,The Maple bar,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Нижняя Красносельская улица, дом 35, строение 50",,ресторан,True
9939,288915,Osteria Mario,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, территория инновационного центра ""Сколково"", Большой бульвар, дом 42, строение 1",,ресторан,True
4868,288809,Пивко,"город Москва, улица Народного Ополчения, дом 28, корпус 1",нет,ресторан,True
1671,288807,Sofie,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, 1-й Обыденский переулок, дом 9/12",,ресторан,True
2643,288688,КУТУЗОВ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, Кутузовский проспект, дом 32, корпус 1",,ресторан,True
7724,288636,KFC,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Филевский Парк, Багратионовский проезд, дом 5",,ресторан,True
7511,288583,Casa Maria,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Метрогородок, улица Николая Химушина, дом 5, строение 3",,ресторан,True
8902,288495,KFC Европейский,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, площадь Киевского Вокзала, дом 2",,ресторан,True
1715,288439,Avenue,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Смоленская улица, дом 8",нет,ресторан,True
6016,288430,Чайхона №1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",да,ресторан,True
2146,288427,Иль Патио IL Патио,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",,ресторан,True
8608,288118,W LE TARTE BISTRO,"Пресненская набережная, дом 12, помещение 10/45",нет,ресторан,True
3845,288052,Сыроварня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Щёлковское шоссе, дом 75",,ресторан,True
5906,287971,Бар «Singer bar»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Пятницкая улица, дом 52, строение 2",нет,ресторан,True
2711,287494,Кафе «Салхино»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Дербеневская улица, дом 24, строение 3",нет,ресторан,True
1909,286629,FARШ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Очаково-Матвеевское, Аминьевское шоссе, дом 6",,ресторан,True
8418,284979,Hands,"город Москва, Погодинская улица, дом 2",,ресторан,True
475,284825,Царские сады,"город Москва, шоссе Энтузиастов, дом 31М",,ресторан,True
4442,284346,Бар 24,"город Москва, Краснопресненская набережная, дом 12",нет,ресторан,True
1354,284255,ХИНКАЛЬНАЯ (грузинская кухня),"город Москва, проспект Вернадского, дом 86В",,ресторан,True
7919,284194,Чайхона №1,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, Ленинградское шоссе, дом 16А, строение 4",да,ресторан,True
2884,283675,Share,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Вознесенский переулок, дом 5, строение 1",нет,ресторан,True
6121,283635,Frank by Basta,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, улица Тимура Фрунзе, дом 22",нет,ресторан,True
2027,283543,Эгоист,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Садовая улица, дом 5",,ресторан,True
1745,283109,Amarena,"Ходынский бульвар, дом 2, помещение 1/1",нет,ресторан,True
2092,282761,Чайхана LAZZAT HOUSE,"город Москва, Кировоградская улица, дом 11, корпус 1",,ресторан,True
3138,282269,Хачапури,"Российская Федерация, город Москва, внутригородская территория поселение Московский, город Московский, улица Хабарова, дом 2",да,ресторан,True
5947,280818,БАРБАРИС,"город Москва, поселение Сосенское, посёлок Газопровод, дом 18, корпус 2",да,ресторан,True
4626,280471,Brasserie Lambic,"город Москва, внутригородская территория муниципальный округ Гагаринский, улица Дмитрия Ульянова, дом 5А",нет,ресторан,True
8331,277655,Якитория,"город Москва, проспект Андропова, дом 1А",да,ресторан,True
8291,277009,Раковая,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 20А, помещение 84Е",,ресторан,True
8679,276882,Самовар и сапог,"Российская Федерация, город Москва, внутригородская территория поселение Щаповское, деревня Троицкое, земельный участок 25",нет,ресторан,True
4853,275128,Тот еще Гусь,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Валовая улица, дом 26",,ресторан,True
6616,273821,Рыбацкая деревня,"город Москва, проспект Мира, дом 119, строение 446/1",нет,ресторан,True
8438,272560,Авалон,"город Москва, Красноказарменная улица, дом 9",нет,ресторан,True
7732,272238,Траттория «Via Nave»,"город Москва, Корабельная улица, дом 17, корпус 2",нет,ресторан,True
3392,271828,Мята lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, Нахимовский проспект, дом 35, корпус 2",,ресторан,True
4516,269433,KFC,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, улица Хлобыстова, дом 7/1",да,ресторан,True
5651,266387,Рамен Клаб,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Ладожская улица, дом 7",нет,ресторан,True
4979,264613,Джон Джоли,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Тверская улица, дом 30/2, строение 1",,ресторан,True
3765,264607,Иль Патио,"город Москва, улица Гарибальди, дом 23",,ресторан,True
9439,263218,Чайхана Азия Халяль,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, улица Раменки, дом 5",нет,ресторан,True
4193,262488,Песнь Моряка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, Мичуринский проспект, дом 16",нет,ресторан,True
5801,261552,Ресторан Солнечный,"город Москва, город Московский, Солнечная улица, дом 3А, строение 1",,ресторан,True
979,261377,Грузинский ресторан SATRAPEZO,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тропарево-Никулино, улица Мичуринский Проспект, Олимпийская Деревня, дом 3",нет,ресторан,True
4902,260747,Бентомания,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Колокольников переулок, дом 9, строение 1",нет,ресторан,True
8665,259245,Иль Патио,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагорный, Чонгарский бульвар, дом 7",,ресторан,True
8489,257467,Loro,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Никитская улица, дом 21/18, строение 1",нет,ресторан,True
5760,257336,TRUE COST,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Большая Дмитровка, дом 13",нет,ресторан,True
2557,256422,Якитория,"город Москва, Семёновская площадь, дом 2",,ресторан,True
8678,256303,Ресторан №13,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Малая Бронная улица, дом 13",нет,ресторан,True
772,255505,BANFI,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Раменки, Мичуринский проспект, дом 27",,ресторан,True
4931,254674,Тенили,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Садовая улица, дом 14, строение 6",,ресторан,True
2969,253446,Моремания,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Столярный переулок, дом 3, корпус 14",нет,ресторан,True
4387,252992,Кофемания,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Валовая улица, дом 35",да,ресторан,True
149,252180,Мята Lounge,"город Москва, Дубнинская улица, дом 32",,ресторан,True
6116,249623,Группа 354,"город Москва, 1-й Красногвардейский проезд, дом 21, строение 2",нет,ресторан,True
2053,247357,Гамбринус,"город Москва, Профсоюзная улица, дом 142, корпус 1",да,ресторан,True
6017,243752,Шеф Арбат,"улица Новый Арбат, дом 17, помещение 1П",нет,ресторан,True
8754,240314,ГОВЯDИНА,"город Москва, Кировоградская улица, дом 13А",нет,ресторан,True
1181,232132,КОЛБАСОФФ,"город Москва, улица Маршала Бирюзова, дом 32",,ресторан,True
9558,230098,Аmici osteria,"город Москва, Мосфильмовская улица, дом 88, корпус 4",нет,ресторан,True
8564,229655,ИЗИ ПАБ,"город Москва, Ангелов переулок, дом 1, корпус 1",,ресторан,True
23,226903,"Трубадур, Романтик","Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, Кутузовский проспект, дом 2/1, строение 1",нет,ресторан,True
236,223678,Ресторан ТИБЕРИО,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, Шипиловская улица, дом 28А",,ресторан,True
3009,221715,Корпоративный ресторан Карэль,"город Москва, проспект Андропова, дом 18, корпус 7",,ресторан,True
5258,220525,Фэнтази парк,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьино, Люблинская улица, дом 100, корпус 2",нет,ресторан,True
3994,219032,Бургер Кинг,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, улица Вавилова, дом 3",да,ресторан,True
7105,217621,Сыроварня,"город Москва, Усачёва улица, дом 26",нет,ресторан,True
9110,215624,Ели Сацебели,"город Москва, Лазоревый проезд, дом 5, корпус 1",нет,ресторан,True
7959,215102,Ресторан ( закрытая),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Донская улица, дом 1",нет,ресторан,True
2981,214821,Паста Ризотто,"город Москва, Большая Тульская улица, дом 13",нет,ресторан,True
705,214324,Кадаши ( закрытый),"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, 2-й Кадашёвский переулок, дом 16, строение 1",нет,ресторан,True
8477,213348,SYMPHONY Вьетнамская кухня,"город Москва, Азовская улица, дом 24, корпус 3",нет,ресторан,True
9311,213288,Чакруло,"город Москва, улица Новый Арбат, дом 15",,ресторан,True
9872,210684,Папа Джонс,"город Москва, город Московский, улица Хабарова, дом 2",да,ресторан,True
9530,209001,Бургер Кинг,"город Москва, квартал Волжский Бульвар 113а, корпус 1",,ресторан,True
1828,207593,KFC,"город Москва, Волгоградский проспект, дом 32, корпус 1",да,ресторан,True
930,206929,Zodiac,"город Москва, Смоленская площадь, дом 3",,ресторан,True
7331,205826,KFC,"город Москва, улица Марьинский Парк, домовладение 12",да,ресторан,True
5183,203952,Моремания,"город Москва, Ленинский проспект, дом 109",нет,ресторан,True
7694,203615,TGI Fridays,"город Москва, улица Гарибальди, дом 23",да,ресторан,True
