ID,Name,Address,IsNetObject,TypeObject,is_actual
24189,Ботаника,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Грузинская улица, дом 61, строение 1",нет,,
344865,Pohongon,"город Москва, Манежная площадь, дом 1, строение 2",нет,кафе,True
339550,Burley Lounge,"город Москва, Большая Андроньевская улица, дом 23",нет,,
133151,Джовани,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Богородское, Погонный проезд, дом 3А",,,
244600,STREET9 COFFEE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Восточная улица, дом 9",нет,,
317208,Sushi Maximum,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, 7-я Кожуховская улица, дом 9",нет,,
297160,EСО халяль Шаурма 24,"город Москва, Зелёный проспект, дом 79А",,предприятие быстрого обслуживания,True
83336,ТИФЛИССКИЙ ДВОРИК,"город Москва, улица Остоженка, дом 32/2",,ресторан,True
313233,Dream Lounge Moscow Кальянная,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Щукино, улица Берзарина, дом 12",нет,кафе,True
134332,Кофейня «Шоколадница»,"город Москва, Ленинский проспект, дом 37А",да,кафе,True
329320,Север-Метрополь,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, улица Фридриха Энгельса, дом 3-5, строение 2",,,
374155,Coffee Like,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, проспект Мира, дом 211, корпус 2",нет,,
310411,ВкусВилл,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Северное Бутово, бульвар Дмитрия Донского, дом 11",,,
364616,Пончики от Бабушки,"город Москва, улица Сталеваров, дом 3Л",,,
171655,PAUL,"город Москва, Лесная улица, дом 7",да,кафе,True
372881,Mr. Morning,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Центральное, Варшавское шоссе, дом 129, корпус 2",,,
308920,PLOV4YOU,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Складочная улица, дом 1, строение 1",нет,,
71896,Буфет «Коникс-школьник»,"город Москва, улица Удальцова, дом 21",,буфет,True
272560,Авалон,"город Москва, Красноказарменная улица, дом 9",нет,ресторан,True
361802,Kori-Ori,"город Москва, поселение Московский, Киевское шоссе, 23-й километр, владение 1",нет,,
264758,Panda Coffee,"город Москва, улица Маршала Савицкого, дом 7",нет,предприятие быстрого обслуживания,True
195049,Pub no Pub,"город Москва, Таганская площадь, дом 86/1, строение 1",,,
285878,Viet Cook,"город Москва, внутригородская территория поселение Московский, город Московский, улица Никитина, дом 2",нет,,
171154,Black rabbit караоке-бар,"город Москва, улица Большая Полянка, дом 51А/9",нет,,
273814,Пироги,"город Москва, проспект Мира, дом 119, строение 467",нет,,
357971,Кафетерий,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Алтуфьевский, Алтуфьевское шоссе, дом 52",нет,,
262605,Гандзак,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Перовская улица, дом 73, строение 1",нет,,
144886,KFC на Павелецкой,"город Москва, Павелецкая площадь, дом 1А, строение 1",нет,кафе,True
288210,Шаурма 24 часа,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Чертаново Южное, улица Академика Янгеля, дом 6, корпус 1",нет,,
186541,Лукойл-Центрнефтьпродукт,"Алтуфьевское шоссе, дом 52А",,,
22440,Шоколадница,"город Москва, Краснопрудная улица, дом 26",да,кафе,True
359403,Кафе с видом на Политех,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Лубянский проезд, дом 7, строение 1",,,
320205,Кафетерий при АЗС,"город Москва, Алтуфьевское шоссе, дом 106",нет,,
129627,Ресторан караоке Импровизация,"город Москва, Садовническая набережная, дом 69",нет,,
283536,ForteПьяно,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Большой Путинковский переулок, дом 5",,бар,True
208244,Старый Стамбул,"город Москва, Большой Овчинниковский переулок, дом 16",,,
158718,KU Рамен Изакая Бар,"город Москва, Смоленская улица, дом 8",нет,,
354181,ШАШЛЫК У СПАРТАКА,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Куркино, Куркинское шоссе, дом 13, корпус 2, строение 1",нет,,
175176,Кофе,"город Москва, Никитский бульвар, дом 7А",,,
211416,Милти,"город Москва, Сормовская улица, дом 6",,,
300996,613 КОФЕЙНЯ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, 1-я Ямская улица, дом 8",нет,предприятие быстрого обслуживания,True
277324,АССА FOOD (Вайнахская кухня),"город Москва, проспект Вернадского, дом 86В",нет,,
358577,Молинари,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бибирево, Алтуфьевское шоссе, дом 70, корпус 1",нет,,
149105,"Есть хинкали, пить вино","город Москва, Пятницкая улица, дом 6/1, строение 1",,,
28697,СТОЛОВАЯ (ГБОУ «Школа №281»),"город Москва, улица Рудневой, дом 10",нет,,
353363,РаменКлаб,"город Москва, Новоухтомское шоссе, владение 2А",нет,,
107037,AURA,"город Москва, улица Ленинская Слобода, дом 26",нет,,
21627,ТЕРЕМОК,"город Москва, Ярославское шоссе, дом 54",да,,
329420,Ресторан «Глобус»,"город Москва, Новоухтомское шоссе, владение 2А",нет,,
28786,ПРО ГИМНАЗИЯ 1753,"город Москва, Косинская улица, дом 24А",,столовая,True
185876,Майкл Коллинз,"город Москва, Цветной бульвар, дом 21, строение 2",нет,,
284883,Brooms,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ломоносовский, Ленинский проспект, дом 95, квартира 362, комната 1",,,
331888,Белый Барашка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Замоскворечье, Павелецкая площадь, дом 3",,,
271515,Буханка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, Высоковольтный проезд, дом 1, корпус 1",да,,
29748,Ресторан «Боярский»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Даниловский, Даниловская набережная, дом 6А",нет,,
325419,Сан Ремо,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Народная улица, дом 20, строение 2",нет,бар,True
20705,ПАБ,"город Москва, проспект Мира, дом 150",нет,бар,True
213348,SYMPHONY Вьетнамская кухня,"город Москва, Азовская улица, дом 24, корпус 3",нет,ресторан,True
323341,Папа Джонс,"город Москва, Комсомольский проспект, дом 4",да,,
281381,Кофейня AROUND,"город Москва, Смольная улица, дом 24А",нет,,
171189,Дабл Би,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, улица Шаболовка, дом 29, корпус 2",да,,
20508,Кофе «ПОДМОСКОВНЫЙ СТРОИТЕЛЬ»,"город Москва, Ратная улица, дом 10А",,бар,True
329029,Вахтанг,"город Москва, Ленинградский проспект, дом 36",,,
366819,Ocean Basket,"город Москва, Мичуринский проспект, дом 7",нет,,
161742,МитПоинт,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Брюсов переулок, дом 11, строение 1",,,
201157,Cooffee Moose,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гагаринский, Ломоносовский проспект, дом 23, квартира 368, комната 1",,кафетерий,True
208498,Старик и Море,"город Москва, Чистопрудный бульвар, дом 12А, строение 1",,,
354156,Буханка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кунцево, квартал № 100, дом 1, корпус 1",да,,
375404,Osteria Mario,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Новогиреево, Зелёный проспект, дом 81",,ресторан,True
257467,Loro,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Никитская улица, дом 21/18, строение 1",нет,ресторан,True
135578,Бургер Кинг,"город Москва, Строгинский бульвар, дом 1",да,,
178431,Ramen+NOODLES,"город Москва, улица Ленинская Слобода, дом 26",,,
152526,Peshi,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Охотный Ряд, дом 2",,,
196660,Горячее питание,"город Москва, Ореховый бульвар, владение 15А",нет,,
21094,Останкино,"город Москва, Огородный проезд, дом 18, строение 1",,,
152119,Столовая Колледжа железнодорожного и городского транспорта,"город Москва, Каланчёвская улица, дом 26, строение 1",нет,,
269601,Буше,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Отрадное, улица Декабристов, дом 12",,кафе,True
262329,Хлебница пекарня,"город Москва, 1-я Новокузьминская улица, дом 19, корпус 2",да,,
326129,Тандыр,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, улица Сергия Радонежского, дом 29-31, строение 1",нет,,
295896,Hibiki,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Трубецкая улица, дом 10",,,
211424,Tasty Thai,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, проспект Мира, дом 211, корпус 2",нет,,
256301,Штаб кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Донской, Варшавское шоссе, дом 1А",,,
304962,"Пиццерия, суши, кофе","Российская Федерация, город Москва, внутригородская территория муниципальный округ Новокосино, Новокосинская улица, дом 47",,,
276389,Burger Club Doner,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Сокол, Волоколамское шоссе, дом 15/22",нет,,
154657,Roaster coffee,"город Москва, 4-я Тверская-Ямская улица, дом 2/11, строение 2",нет,кафе,True
21427,Столовая при школе,"город Москва, Клинская улица, дом 22",нет,столовая,True
29277,ГБОУ «Школа на Юго-Востоке имени Маршала В.И. Чуйкова»,"город Москва, улица Юных Ленинцев, дом 68",,,
356123,Кафе «Большие мелочи»,"Новозаводская улица, дом 25, корпус 5",,,
362596,ТО САМОЕ МЕСТО,"Большая Почтовая улица, дом 18/20, строение 15, помещение 10/2",,,
301957,"МАМА, Я В ТБИЛИСИ","Российская Федерация, город Москва, внутригородская территория муниципальный округ Бабушкинский, Енисейская улица, владение 9А",,,
20618,HELP and FRIEND,"город Москва, 1-я Тверская-Ямская улица, дом 27",,бар,True
24825,Хан Кебаб,"город Москва, Смирновская улица, дом 2, строение 1",,,
68111,Пармезан,"город Москва, город Зеленоград, Панфиловский проспект, дом 6А",,,
303853,Кофейня Sova,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, улица Юных Ленинцев, дом 3",,предприятие быстрого обслуживания,True
20912,Столовая при ВУЗе,"город Москва, улица Сретенка, дом 29",,,
361488,Буфет,"город Москва, Пятницкое шоссе, дом 18",нет,,
263462,Кафе «Астория»,"город Москва, проектируемый проезд № 4062, дом 6, строение 16",нет,,
224989,МАГНОЛИЯ,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Большой Каретный переулок, дом 20, строение 1",нет,,
72092,Кофемания,"город Москва, улица Большая Полянка, дом 2, строение 2",да,ресторан,True
188532,Столовая «Сервис-Шеф»,"город Москва, Варшавское шоссе, дом 125, строение 15",нет,столовая,True
198263,Mr.Doner,"город Москва, Тимирязевская улица, дом 17А",нет,,
320051,Кофе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Ясенево, проезд Одоевского, дом 11, корпус 7",нет,кафетерий,True
28696,СТОЛОВАЯ (ГБПОУ «1-ый МОК»),"город Москва, Староватутинский проезд, дом 6",нет,столовая,True
314882,Shishka,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Большая Садовая улица, дом 14, строение 6",нет,,
75287,КАФЕ при кс Мосфильм,"город Москва, Мосфильмовская улица, дом 1, строение 1",нет,кафе,True
245318,Пекарня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Перово, 3-я Владимирская улица, дом 31/33",нет,,
373862,Piccolo,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, проспект Мира, дом 211, корпус 2",нет,,
276140,IQ Кофе и хлеб,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Хорошёвское шоссе, дом 82",нет,,
207928,Coffeeten,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, Новинский бульвар, дом 8",,кафетерий,True
149196,Хлеб насущный,"город Москва, улица Остоженка, дом 3/14",да,кафе,True
305097,Кебаб нон стоп,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Мясницкая улица, дом 32, строение 1",нет,бар,True
346728,СушиШоп,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Братеево, Ключевая улица, дом 10, корпус 1",да,,
26149,Ресторан «ТАНУКИ»,"город Москва, проспект Мира, дом 120",да,ресторан,True
27640,СТОЛОВАЯ ШКОЛЫ 56,"город Москва, Кутузовский проспект, дом 22",нет,столовая,True
24679,Джаганнат,"город Москва, улица Земляной Вал, дом 24/30, строение 1",,,
325381,Кафе,"город Москва, 1-я Брестская улица, дом 38, строение 1",нет,кафе,True
238923,Мята,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, Шереметьевская улица, дом 20",нет,,
155412,Домино'с Пицца,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Люблино, улица Судакова, дом 11, строение 2",да,,
370111,Шаурма,"город Москва, улица Дыбенко, дом 44",нет,,
343431,РЕСТОРАН КИТАЙСКОЙ КУХНИ (Сиань),"город Москва, проспект Вернадского, дом 86В",нет,ресторан,True
298956,Суши Wok,"город Москва, поселение Киевский, рабочий посёлок Киевский, дом 22А",да,,
152835,Диктатура Эстетика,"город Москва, Берсеневская набережная, дом 6, строение 2",нет,,
288601,Дабл Би,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Якиманка, Большой Толмачёвский переулок, дом 4, строение 1",да,кафе,True
215655,Столовая,"город Москва, улица Ивана Франко, дом 8",нет,,
340211,TRIGGER BAR,"город Москва, Варшавское шоссе, дом 45",,,
322632,Тандыр.Лаваш.Плов. Шаурма на углях,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Южнопортовый, улица Мельникова, дом 16А",нет,,
318498,LEVIN BAKEHOUSE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Можайский, Гжатская улица, дом 5, корпус 1",нет,,
25775,Закусочная «Американ Сити Пицца»,"город Москва, Ключевая улица, дом 6, корпус 1",,,
166586,Буфет,"город Москва, Верхняя Первомайская улица, дом 43",нет,,
25551,Му-Му,"город Москва, Семёновская площадь, дом 1",да,,
299646,Квартира,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Войковский, 2-й Новоподмосковный переулок, дом 8",нет,,
242794,Cofix,"город Москва, Фестивальная улица, дом 2А",,,
308360,Пекарня,"город Москва, Беломорская улица, дом 26, строение 2",нет,предприятие быстрого обслуживания,True
157049,GATE 42,"город Москва, улица Ленинская Слобода, дом 19",нет,,
360752,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Цветной бульвар, дом 25, строение 1",,,
338835,МОСКАЛЬЯН,"город Москва, Большая Татарская улица, дом 5",нет,,
306463,Кофейня ОКО coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, квартал Волжский Бульвар 95, корпус 2",нет,,
21834,Шоколадница,"город Москва, улица Земляной Вал, дом 18-22, строение 2",,,
171501,Пекарня,"город Москва, бульвар Адмирала Ушакова, дом 11",нет,,
22933,Мёнга,"город Москва, Ленинский проспект, дом 158",,,
148062,Kuksu House,"город Москва, город Московский, улица Хабарова, дом 2",,,
291693,Чайхона,"город Москва, Кронштадтский бульвар, дом 3А",нет,,
29477,ГБОУ г.Москвы школа № 854,"город Москва, город Зеленоград, корпус 621А",нет,,
308000,Мастерская еды,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Соколиная Гора, Вольная улица, дом 28/4, корпус 1",нет,предприятие быстрого обслуживания,True
229655,ИЗИ ПАБ,"город Москва, Ангелов переулок, дом 1, корпус 1",,ресторан,True
27989,Столовая ЦВ Протек,"город Москва, Чермянская улица, дом 2, строение 2",нет,,
249620,Mercury Cafe,"1-й Красногвардейский проезд, дом 15, помещение 9П/5",нет,столовая,True
291779,Мятный гусь,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Савелки, город Зеленоград, корпус 316",нет,,
364951,Indian Biryani House Индийская кухня,"город Москва, Люблинская улица, дом 169, корпус 2",нет,кафе,True
310492,"Донеретт Шаурма, Пекарня","Российская Федерация, город Москва, внутригородская территория муниципальный округ Нагатинский Затон, Судостроительная улица, дом 1А",,,
276431,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, улица Цюрупы, дом 13",нет,,
344136,JOJO,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Красносельский, улица Сретенка, дом 36",нет,бар,True
24446,Ресторан Ночной дворик,"город Москва, Свободный проспект, дом 2А",,,
21553,Столовая,"город Москва, Ленинский проспект, дом 34А",нет,столовая,True
370811,Cherry Coffe,"город Москва, улица Пришвина, дом 22",нет,,
280304,King Palace,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Средняя Первомайская улица, дом 3",нет,бар,True
340551,Krispy Kreme,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хорошевский, Ходынский бульвар, дом 4",да,,
299214,Буханка Пекарня,"город Москва, Мукомольный проезд, дом 2",нет,кафе,True
313465,Кафе «ТУТ»,"город Москва, улица Генерала Белова, дом 1/8",нет,,
289111,Cafe 55,"город Москва, проспект Мира, дом 119, строение 55",,,
128332,Нияма,"город Москва, Головинское шоссе, дом 5, корпус 1",да,,
282317,Кулинарная лавка братьев Караваевых,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Мещанский, Большой Сухаревский переулок, дом 2/24",,кафетерий,True
136665,Солнце в тарелке,"город Москва, улица Столетова, дом 17",нет,кафе,True
291823,Back Lounge,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Таганский, Добровольческая улица, дом 12",нет,,
29425,Столовая ГБОУ Прогимназия № 1736,"город Москва, улица Мусы Джалиля, дом 29, корпус 3",нет,,
278066,Barrel,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, 4-й Сыромятнический переулок, дом 1/8, строение 7",нет,,
227450,Суши Wok,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Зюзино, Нахимовский проспект, дом 11, корпус 1",,предприятие быстрого обслуживания,True
188431,Столовая Клюква,"город Москва, Нижегородская улица, дом 29-33, строение 4",нет,столовая,True
347116,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Кузьминки, Волгоградский проспект, дом 132",нет,предприятие быстрого обслуживания,True
283003,SOBRANIE,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Большая Дмитровка, дом 1",,,
23488,НПЦ челюстно-лицевой хирургии,"город Москва, улица Авиаторов, дом 38",нет,,
311210,Тхали,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловское шоссе, дом 73Ж, строение 9",,,
225327,KFC,"город Москва, поселение Московский, Киевское шоссе, 22-й километр, домовладение 4, строение 2",,,
366862,Станция Савеловская,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Складочная улица, дом 1, строение 15",,,
260160,Столовая на бульваре,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Измайлово, Измайловский бульвар, дом 49",,,
23669,ГБОУ Школа 1596,"город Москва, Родниковая улица, дом 20, корпус 1",нет,,
178975,Пан Запекан,"город Москва, 1-й Стрелецкий проезд, дом 14",нет,,
331640,Tropic koffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Покровское-Стрешнево, улица Свободы, дом 15/10",нет,,
329994,Донер,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Арбат, улица Арбат, дом 42, строение 1",,,
341910,Morocco,"город Москва, Петрозаводская улица, дом 34",,кафе,True
79718,Вкусно - и точка,"город Москва, поселение Московский, МКАД, 47-й километр, владение 31, строение 1",,,
339186,Бургерная KAIF,"Никольская улица, дом 10/2, строение 2Б",,предприятие быстрого обслуживания,True
201275,Cofix,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Новослободская улица, дом 36/1, строение 1",да,кафетерий,True
341925,Panda Express,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Гольяново, Щёлковское шоссе, дом 75",да,кафе,True
225763,Причал моряка,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Бутырский, Новодмитровская улица, дом 1, строение 1",нет,,
256211,Школа № 830 корпус №4,"город Москва, Врачебный проезд, дом 12",нет,,
192861,"Шаурма, выпечка","город Москва, Вешняковская улица, дом 29Б, строение 1",нет,предприятие быстрого обслуживания,True
324829,КАФЕТЕРИЙ,"город Москва, улица Генерала Белобородова, дом 11",нет,,
288118,W LE TARTE BISTRO,"Пресненская набережная, дом 12, помещение 10/45",нет,ресторан,True
163518,Додо Пицца,"город Москва, Пятницкое шоссе, дом 21",да,кафе,True
330561,Tea & Smoke,"город Москва, Лухмановская улица, дом 2",нет,,
372053,Кафе «Робинзон»,"Российская Федерация, город Москва, внутригородская территория поселение Внуковское, квартал № 30, дом 1, строение 1",,,
150702,Столовая,"город Москва, улица Большая Ордынка, дом 15",нет,столовая,True
346902,Кофейня «1554»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, улица Каретный Ряд, дом 3, строение 16",нет,,
280945,Пицца-Батут,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Орехово-Борисово Северное, улица Генерала Белова, дом 8",нет,,
350125,Хмель & Солод,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Крылатское, Крылатская улица, дом 33, корпус 3",нет,бар,True
177490,Каспий,"город Москва, улица Руднёвка, дом 5",,ресторан,True
230129,Милти,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Текстильщики, Волгоградский проспект, дом 73, строение 1",,,
353566,Шаурма,"город Москва, Озёрная улица, дом 42",,предприятие быстрого обслуживания,True
354735,Sicilia fresco bar,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Новодевичий проезд, дом 4",нет,,
323510,Gift coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, 1-я Брестская улица, дом 33, строение 2",нет,,
364745,ЧиФань,"город Москва, Сходненская улица, дом 56",,,
311181,Настоишная,"улица Арбат, дом 36/2, строение 1, помещение 2П",,бар,True
325378,Шаурма в пите,"город Москва, Дмитровское шоссе, дом 52, корпус 1",,предприятие быстрого обслуживания,True
28701,СТОЛОВАЯ (ГБОУ «Школа №1095»),"город Москва, Олонецкий проезд, дом 6",нет,,
325291,Ресторан отеля «Gregory Urban»,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Басманный, Бауманская улица, дом 58/3, строение 5",нет,ресторан,True
127539,Батони,"город Москва, Новослободская улица, дом 18",нет,,
262744,Cofix,"город Москва, Рязанский проспект, дом 99А",,,
23678,ВЕЗУВИЙ,"город Москва, Нагатинская улица, дом 25, строение 1",нет,,
355573,Шаурма,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Выхино-Жулебино, Лермонтовский проспект, дом 19, корпус 1",,предприятие быстрого обслуживания,True
304219,Hookun Place,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, Цветной бульвар, дом 9",нет,,
162506,Мир плова и шашлыка,"город Москва, Кронштадтский бульвар, дом 47",нет,,
26887,Вкусно - и точка,"город Москва, Варшавское шоссе, дом 87Б",,,
222301,СтардогS,"город Москва, Ленинградский проспект, дом 33, корпус 1",да,,
242231,Crop.,"город Москва, проспект Вернадского, дом 39",нет,,
107314,КАФЕ «ТЕРЕМОК»,"город Москва, Дубравная улица, дом 34/29",да,предприятие быстрого обслуживания,True
361219,Пекарня Мельница,"Сокольническая площадь, дом 4, корпус 1-2, помещение 4П",нет,буфет,True
342524,Кафе «Free Pizza&Free dog»,"город Москва, Багратионовский проезд, дом 1А, корпус 1",нет,,
374079,Sweet Market,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Свиблово, проспект Мира, дом 211, корпус 2",,,
255259,МакКиоск,"город Москва, Головинское шоссе, дом 5, корпус 1",нет,кафетерий,True
309145,Stardogs,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Черемушки, улица Каховка, дом 29А",,,
346268,Атмосфера кафе,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Лефортово, 2-я Кабельная улица, дом 10",нет,,
372308,Green Coffee,"город Москва, Рязанский проспект, дом 3Б",нет,кафетерий,True
342379,Васильки,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Коньково, улица Миклухо-Маклая, дом 18, корпус 1",нет,,
261508,ZAMES,"город Москва, Митинская улица, дом 41",нет,,
359058,But first coffee,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Дорогомилово, улица Генерала Ермолова, дом 2",нет,,
164341,Бургер Кинг,"город Москва, Вешняковская улица, дом 18",,,
23378,Школа № 1353,"город Москва, город Зеленоград, Берёзовая аллея, дом 9А",нет,,
203942,Cofix,"город Москва, Стремянный переулок, дом 35",,,
198453,Глав Суши,"город Москва, поселение Десеновское, Футбольная улица, дом 17",нет,,
217827,SeDelice Французская пекарня,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Тверской, 1-я Тверская-Ямская улица, дом 4",да,,
183448,"Кофе, напитки","Российская Федерация, город Москва, внутригородская территория муниципальный округ Марьина Роща, улица Сущёвский Вал, дом 5, строение 20",нет,кафе,True
340195,Peach and Divas,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Хамовники, Большой Саввинский переулок, дом 12, строение 10Г",нет,,
233872,Dream City,"Российская Федерация, город Москва, внутригородская территория муниципальный округ Пресненский, Краснопресненская набережная, дом 16, строение 1",,,
